Text,Speaker,Episode,Season,Show
 Nothing would more likely ruin my supper. Lady Stark! What an unexpected pleasure. I was sorry to have missed you at Winterfell.,Tyrion Lannister,e4-Cripples Bastards and Broken Things,season-01,Game-of-Thrones
 Lady Stark.,Masha Heddle,e4-Cripples Bastards and Broken Things,season-01,Game-of-Thrones
" I was still Catelyn Tully the last time I stayed here. You, Ser... Is that the black bat of Harrenhal I see embroidered on your coat?",Catelyn Stark,e4-Cripples Bastards and Broken Things,season-01,Game-of-Thrones
" It is, my Lady.",Knight of House Whent,e4-Cripples Bastards and Broken Things,season-01,Game-of-Thrones
 And is Lady Whent a true and honest friend to my father... Lord Hoster Tully of Riverrun?,Catelyn Stark,e4-Cripples Bastards and Broken Things,season-01,Game-of-Thrones
 She is.,Knight of House Whent,e4-Cripples Bastards and Broken Things,season-01,Game-of-Thrones
 The red stallion was always a welcome sight at Riverrun. My father counts Jonas Bracken amongst his oldest and most loyal bannermen.,Catelyn Stark,e4-Cripples Bastards and Broken Things,season-01,Game-of-Thrones
 Our lord is honored by his trust.,Knight of House Bracken,e4-Cripples Bastards and Broken Things,season-01,Game-of-Thrones
" I envy your father all his fine friends, but I don't quite see the purpose of this.",Tyrion Lannister,e4-Cripples Bastards and Broken Things,season-01,Game-of-Thrones
"Knight of House Frey: Lord Walder is well, my Lady. He has asked your father for the honor of his presence on his 90th nameday. He plans to take another wife.",Catelyn Stark,e4-Cripples Bastards and Broken Things,season-01,Game-of-Thrones
" This man... Came into my house as a guest and there conspired to murder my son, a boy of 10. In the name of King Robert and the good Lords you serve, I call upon you to seize him and help me return him to Winterfell to await the king's justice.",Catelyn Stark,e4-Cripples Bastards and Broken Things,season-01,Game-of-Thrones
All of the knights draw their swords towards Tyrion.,,e4-Cripples Bastards and Broken Things,season-01,Game-of-Thrones
"King's Landing, Ned Stark arrives at the grounds where the Tourney of the Hand will take place. He enters a tent where Ser Hugh (deceased) is being tended to, he enters to speak with Barristan.",,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Does Ser Hugh have any family in the capital?,Ned Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 No. I stood vigil for him myself last night. He had no one else.,Barristan Selmy,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 He'd never worn this armor before.,Ned Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Bad luck for him... Going against the Mountain.,Barristan Selmy,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Who determines the draw?,Ned Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
" All the knights draw straws, Lord Stark.",Barristan Selmy,e5-The Wolf and The Lion,season-01,Game-of-Thrones
" Aye... But who holds the straws? You've done good work, Sisters.",Ned Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
Ned and Barristan both exit the tent and begin walking.,,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Life is strange. Not so many years ago we fought as enemies at the Trident.,Barristan Selmy,e5-The Wolf and The Lion,season-01,Game-of-Thrones
" I'm glad we never met on the field, Ser Barristan... as is my wife. I don't think the widow's life would suit her.",Ned Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 You're too modest. I've seen you cut down a dozen great knights.,Barristan Selmy,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 My father once told me you were the best he'd ever seen. I never knew the man to be wrong about matters of combat.,Ned Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
" He was a fine man, your father. What the Mad King did to him was a terrible crime.",Barristan Selmy,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 And that lad... He was a squire until a few months ago. How could he afford a new suit of armor?,Ned Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Perhaps Lord Arryn left him some money? I hear the King wants to joust today.,Barristan Selmy,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Yes. That will never happen.,Ned Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Robert tends to do what he wants.,Barristan Selmy,e5-The Wolf and The Lion,season-01,Game-of-Thrones
" If the King got what he wanted all the time, we'd still be fighting a damned rebellion.",Ned Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
"Ned separates from Barristan and enters King Robert's tent. Lancel, Robert's squire, is attempting to dress him in his armor.",,e5-The Wolf and The Lion,season-01,Game-of-Thrones
" It's made too small, Your Grace. It won't go.",Lancel Lannister,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Your mother was a dumb whore with a fat arse. Did you know that? Look at this idiot! One ball and no brains. He can't even put a man's armor on him properly.,Robert Baratheon,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 You're too fat for your armor.,Ned Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
" Fat? Fat, is it? Is that how you speak to your King? That was funny, is it?",Robert Baratheon,e5-The Wolf and The Lion,season-01,Game-of-Thrones
Both Robert and Ned begin laughing. Lancel also starts to laugh.,,e5-The Wolf and The Lion,season-01,Game-of-Thrones
" Oh, it's funny, is it?",Robert Baratheon,e5-The Wolf and The Lion,season-01,Game-of-Thrones
" No, Your Grace.",Lancel Lannister,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 No? You don't like the Hand's joke?,Robert Baratheon,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 You're torturing the poor boy.,Ned Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
" You heard the Hand. The King's too fat for his armor! Go find the breastplate stretcher, now!",Robert Baratheon,e5-The Wolf and The Lion,season-01,Game-of-Thrones
Lancel runs out of the tent.,,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 The breastplate stretcher?,Ned Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 How long before he figures it out?,Robert Baratheon,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Maybe you should have one invented.,Ned Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
" All right, all right. But you watch me out there. I still know how to point a lance.",Robert Baratheon,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 You have no business jousting. Leave that for the young men.,Ned Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Why? Because I'm king? Piss on that. I want to hit somebody!,Robert Baratheon,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 And who's going to hit you back?,Ned Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Anybody who can. And the last man in his saddle... will be you!,Robert Baratheon,e5-The Wolf and The Lion,season-01,Game-of-Thrones
There's not a man in the Seven Kingdoms would risk hurting you.,Ned Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Are you telling me those cowards would let me win?,Robert Baratheon,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Aye.,Ned Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 É?? Drink.,Robert Baratheon,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 I'm not thirsty.,Ned Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Drink. Your King commands it. Gods! Too fat for my armor.,Robert Baratheon,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Your squire... A Lannister boy?,Ned Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
" Hmm... A bloody idiot... But Cersei insisted. I have Jon Arryn to thank for her. ""Cersei Lannister will make a good match"", he told me. ""You'll need her father on your side."" I thought being King meant I could do whatever I wanted. Enough of this! Let's go watch 'em ride. At least I can smell someone else's blood.",Robert Baratheon,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Robert?,Ned Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
" What? Oh! An inspiring sight for the people, eh? Come! Bow before your King! Bow, you shits!",Robert Baratheon,e5-The Wolf and The Lion,season-01,Game-of-Thrones
"Now at the jousting track where there are lots of onlookers, cheering. Ser Gregor bows before the King before he and his horse take off down one lane of the track.",,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Where's Arya,Ned Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 At her dancing lessons. The Knight of the Flowers.,Sansa Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
" Thank you, Ser Loras.",Sansa Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
"After bowing to Sansa, Loras exchanges looks with Renly Baratheon. Loras then rides and bows before the King, also taking off down the opposite track.",,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Don't let Ser Gregor hurt him.,Sansa Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Hey.,Ned Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 I can't watch.,Sansa Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
Behind Ned and Sansa.,,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 100 gold dragons on the Mountain.,Petyr Baelish,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 I'll take that bet.,Renly Baratheon,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Now what will I buy with 100 gold dragons? A dozen barrels of Dornish wine? Or a girl from the pleasure houses of Lys?,Petyr Baelish,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Or you could even buy a friend.,Renly Baratheon,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 He's going to die.,Sansa Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Ser Loras rides well.,Ned Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
A trumpet is heard and both competitors race down their lanes. Loras knocks Ser Gregor off of his mount.,,e5-The Wolf and The Lion,season-01,Game-of-Thrones
" Such a shame, Littlefinger. It would have been so nice for you to have a friend.",Renly Baratheon,e5-The Wolf and The Lion,season-01,Game-of-Thrones
" And tell me, Lord Renly, when will you be having your friend?",Petyr Baelish,e5-The Wolf and The Lion,season-01,Game-of-Thrones
" Loras knew his mare was in heat. Quite crafty, really.",Petyr Baelish,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Ser Loras would never do that! There's no honor in tricks.,Sansa Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 No honor but quite a bit of gold.,Petyr Baelish,e5-The Wolf and The Lion,season-01,Game-of-Thrones
"Gregor gets up off of the ground, shouts for his sword. His squire brings it to him and then Gregor severs his horse's head completely off. The crowd is stunned, Gregor then attacks Loras. Knocking him off of his horse and striking him with his sword. Sandor, the Hound, runs down from the stands and fends off his brother.",,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Stop this madness in the name of your King!,Robert Baratheon,e5-The Wolf and The Lion,season-01,Game-of-Thrones
"Sandor takes a bow and Gregor storms off. Loras walks up to Sandor, raising his hand in victory.",,e5-The Wolf and The Lion,season-01,Game-of-Thrones
" I owe you my life, Ser.",Loras Tyrell,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 I'm no Ser.,Sandor Clegane,e5-The Wolf and The Lion,season-01,Game-of-Thrones
"Stopping for rest, presumed on the Kingsroad on their way to Winterfell.",,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Remove his hood.,Catelyn Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
" On that eve, the captive Imp down-wards from his horse did limp, no more would he preen and primp, in garb of red and gold. (singing)",Marillion,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 This isn't the Kingsroad. You said we were riding for Winterfell.,Tyrion Lannister,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 I did... often and loudly.,Catelyn Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
" Very wise. They'll be out in droves, looking for me in the wrong place. Word's probably gotten to my father by now. He'll be offering a handsome reward. Everyone knows a Lannister always pays his debts. Would you be so good as to untie me?",Tyrion Lannister,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 And why would I do that?,Catelyn Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Why not? Am I going to run? The hill tribes would kill me for my boots. Unless a Shadowcat ate me first.,Tyrion Lannister,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Shadowcats and hill tribes are the least of your concerns.,Catelyn Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
" Ah... the Eastern Road. We're going to The Vale. You're taking me to your sister's to answer for my imagined crimes. Tell me, Lady Stark. When was the last time you saw your sister?",Tyrion Lannister,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Five years ago.,Catelyn Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
" She's changed. She was always a bit touched, but now... you might as well kill me here.",Tyrion Lannister,e5-The Wolf and The Lion,season-01,Game-of-Thrones
" I am not a murderer, Lannister.",Catelyn Stark,e5-The Wolf and The Lion,season-01,Game-of-Thrones
 Neither am I! I had nothing to do with the attempt on your son's life!,Tyrion Lannister,e5-The Wolf and The Lion,season-01,Game-of-Thrones
